ward_code,Observation
E05013475,35.1
E05013476,65.8
E05013477,3305
E05013478,3505.1
E05013479,2827
E05013480,4290.8
E05013481,2659.1
E05013482,2058.1
E05013483,3991.3
E05013484,76.8
E05013485,1365.2
E05013486,2181.3
E05013487,76.4
E05013488,1633.8
E05013489,443.6
E05013490,3540.6
E05013491,2370.6
E05013492,285.3
E05013493,120.6
E05013494,66.9
E05013495,23.9
E05013496,8167.5
E05013497,5322.6
E05013498,7766.3
E05013499,11378.1
E05013500,7231.6
E05013501,12995
E05013502,5722.5
E05013503,18262.1
E05013504,8311.9
E05013505,4899.8
E05013506,7286.6
E05013507,10422.8
E05013508,7978.6
E05013509,9078.4
E05013510,5061.3
E05013511,8416.7
E05013512,6876
E05013513,5010.6
E05013514,10545.4
E05013515,9665.1
E05013516,7574.5
E05013517,12878.4
E05013518,4496.4
E05013519,6727.7
E05013520,7952.7
E05013521,6681.6
E05013522,8651.4
E05013523,7396.2
E05013524,4979
E05013525,8240.4
E05013526,9129.6
E05013527,4468.9
E05013528,4733.5
E05013529,6804.5
E05013530,8521.5
E05013531,6230.5
E05013532,4715.7
E05013533,4397.1
E05013534,4749.5
E05013535,6888.7
E05013536,12804.3
E05013537,11039.2
E05013538,10080.3
E05013539,7920.3
E05013540,10881.8
E05013541,9455.9
E05013542,4874.9
E05013543,4845.9
E05013544,7681.5
E05013545,9305.3
E05013546,9519.5
E05013547,3165.1
E05013548,2939.4
E05013549,3399.4
E05013550,4700.4
E05013551,8242.9
E05013552,6584.1
E05013553,9432.8
E05013554,6360.2
E05013555,3125.8
E05013556,5140.8
E05013557,8091.2
E05013558,9085.5
E05013559,8426.2
E05013560,1861.8
E05013561,10986.8
E05013562,9561.4
E05013563,8804.6
E05013564,7780.4
E05013565,4325
E05013566,4157.6
E05013567,4673.1
E05013568,659
E05013569,3906.6
E05013570,597.1
E05013571,3451
E05013572,4848.4
E05013573,1173.8
E05013574,1755.8
E05013575,4096.1
E05013576,5224.7
E05013577,1785
E05013578,6240.4
E05013579,2497.8
E05013580,4224.4
E05013581,5274.3
E05013582,5558.6
E05013583,5348.4
E05013584,3847.9
E05013585,3649.5
E05013586,8877.8
E05013587,9387.1
E05013588,8264.1
E05013589,6525.8
E05013590,9187.7
E05013591,9928.2
E05013592,4614.1
E05013593,10970.4
E05013594,6880
E05013595,11432.4
E05013596,6966.2
E05013597,15965.6
E05013598,13505.8
E05013599,13058.8
E05013600,10782.3
E05013601,14705.2
E05013602,11823.8
E05013603,9962.7
E05013604,10605.9
E05013605,10257
E05013606,2801.2
E05013607,10303.5
E05013608,5492.5
E05013609,4670.4
E05013610,4614.1
E05013611,9481.8
E05013612,5085.5
E05013613,5293.5
E05013614,5101.4
E05013615,3432.4
E05013616,4224
E05013617,8635.8
E05013618,6191.7
E05013619,4270.3
E05013620,12535.6
E05013621,10051
E05013622,5776.6
E05013623,6797.2
E05013624,9979.9
E05013625,6882.6
E05013626,2327.2
E05013627,5719.6
E05013628,4795.7
E05013629,5348.6
E05013630,8602.4
E05013631,6692.5
E05013632,11510.9
E05013633,12683.3
E05013634,5364.7
E05013635,4684.6
E05013636,6772.9
E05013637,5980.5
E05013638,1686.9
E05013639,6282.5
E05013640,7053
E05013641,2857.4
E05013642,8987.5
E05013643,6559.7
E05013644,1469.8
E05013645,2323.8
E05013646,1516.2
E05013647,4865.3
E05013648,7963.4
E05013649,5475.2
E05013650,4513.2
E05013651,6321.7
E05013652,12270.8
E05013653,8975.8
E05013654,16202.8
E05013655,10562.1
E05013656,11206
E05013657,6691.2
E05013658,14429.8
E05013659,3630
E05013660,16456.6
E05013661,3172.6
E05013662,9340.8
E05013663,12924
E05013664,12688.4
E05013665,18360.5
E05013666,10634.6
E05013667,9412.4
E05013668,8836.7
E05013669,15177.1
E05013670,15135.6
E05013671,13766.7
E05013672,4628
E05013673,8384.6
E05013674,3522.9
E05013675,6339.8
E05013676,5587.2
E05013677,6756.4
E05013678,1090.5
E05013679,5827
E05013680,5459.6
E05013681,3818.3
E05013682,9092
E05013683,5586.2
E05013684,5630.6
E05013685,8804.9
E05013686,10966
E05013687,4541.1
E05013688,7458
E05013689,3999.9
E05013690,1129.5
E05013691,7611.3
E05013692,6149.1
E05013693,6508.4
E05013694,7282.4
E05013695,1326.7
E05013696,4886.5
E05013697,16088.5
E05013698,13010
E05013699,13207.1
E05013700,13141.5
E05013701,14639.4
E05013702,11727.4
E05013703,17400.5
E05013704,12736.8
E05013705,14779.8
E05013706,16321.1
E05013707,12142.5
E05013708,14397.1
E05013709,15782.1
E05013710,15785.4
E05013711,17869
E05013712,16805.9
E05013713,14632.3
E05013714,4770.5
E05013715,6736
E05013716,10358.2
E05013717,7271.4
E05013718,8946.3
E05013719,13253.8
E05013720,6869.9
E05013721,12538
E05013722,8282.8
E05013723,6482.2
E05013724,9353.7
E05013725,7627.3
E05013726,8354.7
E05013727,12394.6
E05013728,10144.7
E05013729,9395.2
E05013730,9512.4
E05013731,9240.6
E05013732,10954
E05013733,20614.3
E05013734,15859.3
E05013735,11848.3
E05013736,2906.6
E05013737,18270.3
E05013738,15479.6
E05013739,16053.4
E05013740,14173.7
E05013741,11357.1
E05013742,15940.6
E05013743,16067.8
E05013744,7090.8
E05013745,10537.2
E05013746,8790.3
E05013747,16229.2
E05013748,9252.5
E05013749,16509.6
E05013750,13077.7
E05013751,16773.6
E05013752,17860.5
E05013753,12337.8
E05013754,2169.4
E05013755,4970
E05013756,5309.9
E05013757,1419
E05013758,2750.4
E05013759,6121.3
E05013760,6851.4
E05013761,7673.5
E05013762,8404.4
E05013763,3775.5
E05013764,5300.6
E05013765,11018
E05013766,5668.6
E05013767,8764.1
E05013768,6911
E05013769,7882.1
E05013770,7570.8
E05013771,6326.7
E05013772,6422.7
E05013773,5274.9
E05013774,3812.9
E05013775,1787.9
E05013776,3825.2
E05013777,1169.9
E05013778,1510.6
E05013779,4837.9
E05013780,3916.7
E05013781,5662.7
E05013782,3597.4
E05013783,6607.2
E05013784,4026.4
E05013785,6271
E05013786,4383.5
E05013787,6186.1
E05013788,2475.2
E05013789,6070.9
E05013790,7311.2
E05013791,6153.9
E05013792,10801.7
E05013793,18821.9
E05013794,26449.1
E05013795,23064.5
E05013796,5808.6
E05013797,5375.3
E05013798,6732
E05013799,16273.2
E05013800,16984.7
E05013801,11137.9
E05013802,17339.5
E05013803,21851.6
E05013804,21849.9
E05013805,4759
E05013806,3288.1
E05013807,16549.7
E05013808,5053
E05013809,18242.3
E05013810,7756.4
E05013811,4366.7
E05013812,10439.8
E05013813,4015.1
E05013814,11036.4
E05013815,12050.7
E05013816,7386
E05013817,9353.4
E05013818,7857.3
E05013819,4565.4
E05013820,4866.2
E05013821,5425.8
E05013822,5933.9
E05013823,6594.3
E05013824,8056.4
E05013825,1770.5
E05013826,6905.3
E05013827,5478.4
E05013828,5492.9
E05013829,8831.2
E05013830,726
E05013831,1828
E05013832,400.2
E05013833,4769.4
E05013834,99.1
E05013835,39
E05013836,3011.4
E05013837,35.5
E05013838,79.8
E05013839,2091.5
E05013840,557.2
E05013841,2618.5
E05013842,392.1
E05013843,175.3
E05013844,58.8
E05013845,182.5
E05013846,325.2
E05013847,3957.8
E05013848,2859.8
E05013849,169.1
E05013850,88.3
E05013851,772.8
E05013852,298.7
E05013853,3441.4
E05013854,3304.3
E05013855,239.1
E05013856,165.7
E05013857,290.4
E05013858,307.5
E05013859,101.2
E05013860,74.1
E05013861,182.3
E05013862,400.1
E05013863,73.1
E05013864,7695
E05013865,4844
E05013866,5652.9
E05013867,2799.6
E05013868,4716.7
E05013869,3937.8
E05013870,2776.8
E05013871,6960.1
E05013872,3727
E05013873,6392.5
E05013874,8603.3
E05013875,7602.2
E05013876,3306.6
E05013877,3178.9
E05013878,4693.5
E05013879,2155
E05013880,378.9
E05013881,206.8
E05013882,16382.3
E05013883,11702.4
E05013884,8431.3
E05013885,2979.3
E05013886,5699.1
E05013887,8062
E05013888,16172.4
E05013889,5481.2
E05013890,4740.5
E05013891,14099
E05013892,4692.9
E05013893,13349.5
E05013894,6234.9
E05013895,6238
E05013896,6682.6
E05013897,9334.1
E05013898,12339
E05013899,3779.1
E05013900,4898.1
E05013901,6399.5
E05013902,15901.8
E05013903,13491.8
E05013904,3033.9
E05013905,19927.5
E05013906,5716.4
E05013907,10713
E05013908,11379.2
E05013909,15515.3
E05013910,10041.2
E05013911,13577.6
E05013912,14311.9
E05013913,22218.9
E05013914,19401.5
E05013915,8938
E05013916,11920.2
E05013917,13274
E05013918,18469.2
E05013919,11272.6
E05013920,13465.6
E05013921,16426.8
E05013922,3525.5
E05013923,6940.7
E05013924,8065.8
E05013925,6518.4
E05013926,11575.5
E05013927,11742.7
E05013928,4990.3
E05013929,5027.1
E05013930,10674.5
E05013931,1271.8
E05013932,1769.7
E05013933,6196.9
E05013934,5336.4
E05013935,5415.8
E05013936,2397.1
E05013937,9977
E05013938,6898.4
E05013939,4522.7
E05013940,5724.2
E05013941,8281.1
E05013942,3895.4
E05013943,6506.3
E05013944,6330.6
E05013945,7841.7
E05013946,6023.6
E05013947,3632.6
E05013948,3374.2
E05013949,5140.1
E05013950,312.8
E05013951,3385.3
E05013952,2922.9
E05013953,655.2
E05013954,1824.3
E05013955,2611.9
E05013956,2442.7
E05013957,2400.8
E05013958,2663.4
E05013959,3182.5
E05013960,656.8
E05013961,225.8
E05013962,213
E05013963,2533.1
E05013964,7275.8
E05013965,629
E05013966,410
E05013967,2399.4
E05013968,2456.8
E05013969,4037.7
E05013970,2715.7
E05013971,2283.3
E05013972,4713.8
E05013973,1521.4
E05013974,1505.9
E05013975,5321.7
E05013976,4658.7
E05013977,3268.9
E05013978,4796.4
E05013979,815
E05013980,4271.1
E05013981,8019.3
E05013982,5082.4
E05013983,5688.2
E05013984,3685
E05013985,5199
E05013986,592.2
E05013987,5439.6
E05013988,2753.2
E05013989,1248
E05013990,2689.8
E05013991,4608.2
E05013992,1248.1
E05013993,1552.5
E05013994,7117.3
E05013995,5944.9
E05013996,171.5
E05013997,3196.5
E05013998,1342.8
E05013999,3111.3
E05014000,3835.5
E05014001,3621.3
E05014002,6188.9
E05014003,3594.2
E05014004,5973.2
E05014005,3558.7
E05014006,2086.7
E05014007,2001.8
E05014008,3957.8
E05014009,12229.4
E05014010,10643.3
E05014011,10316.5
E05014012,14022.2
E05014013,11638.8
E05014014,17147.2
E05014015,6673.7
E05014016,8993.2
E05014017,4592.6
E05014018,14760.1
E05014019,10625
E05014020,6420.5
E05014021,11082
E05014022,10508.5
E05014023,14863.8
E05014024,10559.4
E05014025,11230.2
E05014026,12723.9
E05014027,5946.5
E05014028,11586
E05014029,9976.3
E05014030,6685.4
E05014031,2144.1
E05014032,84.6
E05014033,2727.7
E05014034,1686.7
E05014035,1308.4
E05014036,4685.9
E05014037,4317.9
E05014038,2639.5
E05014039,1415
E05014040,2766.1
E05014041,343.3
E05014042,7087.9
E05014043,598.7
E05014044,343.5
E05014045,2886.3
E05014046,2397.4
E05014047,3829
E05014048,2250.2
E05014049,4185.9
E05014050,716.7
E05014051,2392.5
E05014052,2766.5
E05014053,8642.9
E05014054,6991.8
E05014055,2246.8
E05014056,3106.2
E05014057,10663.8
E05014058,3987.9
E05014059,2566.4
E05014060,7320.5
E05014061,11751.1
E05014062,8124.1
E05014063,8322.4
E05014064,8072.1
E05014065,9479.6
E05014066,13186.8
E05014067,7079.3
E05014068,3917.1
E05014069,10265.2
E05014070,5607
E05014071,8098.1
E05014072,6526.7
E05014073,5605.5
E05014074,9211.2
E05014075,4876
E05014076,12892.9
E05014077,6415.6
E05014078,4217
E05014079,2956.9
E05014080,22164
E05014081,5198.4
E05014082,5043.1
E05014083,5514.6
E05014084,4737.7
E05014085,4297.4
E05014086,5227
E05014087,12246.3
E05014088,6182.6
E05014089,4738.6
E05014090,5564.4
E05014091,5786.2
E05014092,12350.7
E05014093,6138.4
E05014094,11879.3
E05014095,14463.7
E05014096,17815.1
E05014097,15354.3
E05014098,15273.8
E05014099,9269.9
E05014100,15630.4
E05014101,13475
E05014102,12762
E05014103,9800.4
E05014104,7781.1
E05014105,14280.3
E05014106,10220.7
E05014107,13351.2
E05014108,15734.2
E05014109,12430.1
E05014110,17353
E05014111,16766.2
E05014112,9083.4
E05014113,11727.6
E05014114,11891.4
E05014115,10770.2
E05014116,10268.4
E05014117,14180.6
E05014118,7515.1
E05014119,7675.3
E05014120,982.2
E05014121,3401.5
E05014122,611.1
E05014123,1184.8
E05014124,759.6
E05014125,1928.8
E05014126,1682.3
E05014127,3037.5
E05014128,3046.9
E05014129,1345.8
E05014130,281.3
E05014131,1680.4
E05014132,2937.1
E05014133,3854.4
E05014134,2278
E05014135,2516.4
E05014136,4758.1
E05014137,1789.3
E05014138,3118
E05014139,1982.6
E05014140,1738.6
E05014141,2382.3
E05014142,2679.8
E05014143,5065.6
E05014144,4986.2
E05014145,5230.1
E05014146,6005.4
E05014147,2326
E05014148,2331
E05014149,7257.4
E05014150,4937.7
E05014151,3712.2
E05014152,4353.7
E05014153,3145.6
E05014154,3093.1
E05014155,3204.1
E05014156,2508
E05014157,2734.3
E05014158,1002.9
E05014159,1378.3
E05014160,2032.8
E05014161,1545.1
E05014162,2381.9
E05014163,873.4
E05014164,3789.8
E05014165,6577
E05014166,2233.1
E05014167,1192
E05014168,1150.9
E05014169,86.5
E05014170,930.8
E05014171,50.9
E05014172,1819.7
E05014173,3623.9
E05014174,2257.4
E05014175,12.5
E05014176,27.4
E05014177,1789.2
E05014178,1792.2
E05014179,38.1
E05014180,503
E05014181,662
E05014182,109.5
E05014183,30.1
E05014184,4363
E05014185,65.6
E05014186,118.3
E05014187,2784.1
E05014188,536.1
E05014189,227.4
E05014190,36.6
E05014191,3032.1
E05014192,2632.3
E05014193,386.7
E05014194,524.4
E05014195,34.4
E05014196,229.1
E05014197,856.3
E05014198,35.5
E05014199,16.2
E05014200,479.3
E05014201,385.2
E05014202,800.1
E05014203,14.9
E05014204,2514.7
E05014205,3983.7
E05014206,2518
E05014207,630.5
E05014208,2159.6
E05014209,394
E05014210,41
E05014211,2126.8
E05014212,23.3
E05014213,4497.2
E05014214,107.4
E05014215,140.8
E05014216,3605.5
E05014217,15.2
E05014218,24.4
E05014219,35.4
E05014220,60.6
E05014221,15
E05014222,220.7
E05014223,1009
E05014224,16.9
E05014225,16.5
E05014226,79.6
E05014227,14.2
E05014228,1482.7
E05014229,27.9
E05014230,26
E05014231,2989.2
E05014232,3616.2
E05014233,1034.2
E05014234,354.2
E05014235,2481.5
E05014236,186.4
E05014237,15.1
E05014238,68.1
E05014239,114.4
E05014240,2124.9
E05014241,1949.4
E05014242,334.3
E05014243,1177.5
E05014244,823.7
E05014245,19.6
E05014246,935.1
E05014247,26.9
E05014248,796.2
E05014249,66.4
E05014250,127.4
E05014251,109.7
E05014252,35.7
E05014253,54.8
E05014254,397.3
E05014255,55.6
E05014256,30.8
E05014257,4052
E05014258,1437.8
E05014259,90.8
E05014260,388.2
E05014261,94.8
E05014262,5469.8
E05014263,137.4
E05014264,59.4
E05014265,220.4
E05014266,103
E05014267,2100.1
E05014268,22.1
E05014269,32.1
E05014270,105.7
E05014271,2058.4
E05014272,26.6
E05014273,3757.4
E05014274,2649.9
E05014275,840.5
E05014276,42.1
E05014277,605.2
E05014278,2232.6
E05014279,4204.8
E05014280,644.2
E05014281,17.3
E05014282,26.1
E05014283,47.2
E05014285,35
E05014286,591.1
E05014287,21.5
E05014288,981.6
E05014289,1113
E05014290,24.2
E05014291,388.6
E05014292,25.7
E05014293,145.1
E05014294,27.6
E05014295,29.1
E05014296,2785.2
E05014297,32
E05014298,284.5
E05014299,1110.4
E05014300,712.8
E05014301,4105
E05014302,955.3
E05014303,78.5
E05014304,57.5
E05014305,22.2
E05014306,184.6
E05014307,792.3
E05014308,2509.4
E05014309,1264.7
E05014310,708.1
E05014311,190.1
E05014312,67.2
E05014313,229.2
E05014314,1419.4
E05014315,849.4
E05014316,31.9
E05014317,329.7
E05014318,26.8
E05014319,863.1
E05014320,243.7
E05014321,123.6
E05014322,142.7
E05014323,51.8
E05014324,1635.2
E05014325,228.7
E05014326,308.9
E05014327,162.2
E05014328,19.1
E05014329,213.4
E05014330,7.6
E05014331,4639
E05014332,30.9
E05014333,53.9
E05014334,1389.7
E05014335,11.6
E05014336,1491.3
E05014337,1313
E05014338,1958.6
E05014339,1437.8
E05014340,87.2
E05014341,99.3
E05014342,111.8
E05014343,336.3
E05014344,3073.2
E05014345,4842.3
E05014346,4235.9
E05014347,764.9
E05014348,2056.5
E05014349,88.4
E05014350,85
E05014351,180.3
E05014352,513.1
E05014353,200
E05014354,114.3
E05014355,765.8
E05014356,291
E05014357,91.9
E05014358,15.6
E05014359,71.4
E05014360,546.5
E05014361,191.6
E05014362,1169.8
E05014363,442.9
E05014364,2343.9
E05014365,164.1
E05014366,124.9
E05014367,70.6
E05014368,173.6
E05014369,208.4
E05014370,59.7
E05014371,64.3
E05014372,59.7
E05014373,75.5
E05014374,1000.6
E05014375,176
E05014376,153.9
E05014377,604.4
E05014378,663.7
E05014379,116
E05014380,130.3
E05014381,1088.5
E05014382,4413.1
E05014383,3095.5
E05014384,3187.8
E05014385,64.5
E05014386,112.4
E05014387,1806.5
E05014388,2036.8
E05014389,114.9
E05014390,3454.4
E05014391,4230.4
E05014392,2126.8
E05014393,1260.7
E05R14284,29.3
E05S14284,64.3
E06000053,125.9
E09000001,2975
W05001039,532.3
W05001040,953
W05001041,5752.5
W05001042,253.7
W05001043,1793.2
W05001044,5058.1
W05001045,1627.1
W05001046,203.1
W05001047,978.9
W05001048,31.3
W05001049,647.9
W05001050,3245.9
W05001051,75.2
W05001052,918.5
W05001053,1251.4
W05001054,568.2
W05001055,2286.2
W05001056,1708.7
W05001057,2513.7
W05001058,251.6
W05001059,2997
W05001060,583.1
W05001061,101.9
W05001062,274.6
W05001063,457.9
W05001064,2175.1
W05001065,2069.3
W05001066,4800.1
W05001067,6096.4
W05001068,1062.2
W05001069,1112.6
W05001070,2462.7
W05001071,594.1
W05001072,695.7
W05001073,1020.9
W05001074,441.8
W05001075,1722.2
W05001076,395.9
W05001077,2393.3
W05001078,711.2
W05001079,570.2
W05001080,956.3
W05001081,1053.9
W05001082,495.9
W05001083,554.2
W05001084,1401.1
W05001085,568.7
W05001086,558.2
W05001087,79.5
W05001088,723.5
W05001089,583.3
W05001090,690
W05001091,1123.3
W05001092,568.4
W05001093,2697.5
W05001094,917.4
W05001095,1105.2
W05001096,798.4
W05001097,954.3
W05001098,537.4
W05001099,477.4
W05001100,1242.3
W05001101,1532.6
W05001102,5055.5
W05001103,526.2
W05001104,611
W05001105,1064.3
W05001106,408.7
W05001107,701.1
W05001108,1608.9
W05001109,1334.5
W05001110,1368.9
W05001111,264.5
W05001112,574.4
W05001113,730.3
W05001114,1014.1
W05001115,234.2
W05001116,733.4
W05001117,104.3
W05001118,7
W05001119,25.9
W05001120,652.3
W05001121,857.9
W05001122,15.7
W05001123,824.2
W05001124,25
W05001125,34.7
W05001126,31
W05001127,169.6
W05001128,48.6
W05001129,42.5
W05001130,62.2
W05001131,9.3
W05001132,24.3
W05001133,55
W05001134,21.2
W05001135,1022.6
W05001136,10.8
W05001137,24.6
W05001138,36.3
W05001139,6.9
W05001140,8.7
W05001141,15
W05001142,619.1
W05001143,372.9
W05001144,48.7
W05001145,98.3
W05001146,10
W05001147,17.3
W05001148,38
W05001149,24.3
W05001150,32.7
W05001151,13.4
W05001152,23.6
W05001153,22
W05001154,15.6
W05001155,47.5
W05001156,6.8
W05001157,10
W05001158,426.6
W05001159,6.9
W05001160,1321.3
W05001161,263.8
W05001162,324.9
W05001163,232.1
W05001164,11
W05001165,196.7
W05001166,15.2
W05001167,19.9
W05001168,30.8
W05001169,9.3
W05001170,18.5
W05001171,38.5
W05001172,135.6
W05001173,171
W05001174,264
W05001175,543.2
W05001176,8.9
W05001177,37.1
W05001178,1746.5
W05001179,215
W05001180,2812.2
W05001181,966.2
W05001182,746.6
W05001183,746.1
W05001184,637.7
W05001185,51.9
W05001186,10.2
W05001187,89.1
W05001188,24.1
W05001189,1083.8
W05001190,4051.4
W05001191,135
W05001192,203.8
W05001193,1597.4
W05001194,92.7
W05001195,307.3
W05001196,342.5
W05001197,312
W05001198,167.2
W05001199,25.6
W05001200,20.5
W05001201,46.5
W05001202,62.2
W05001203,22.4
W05001204,177.9
W05001205,16.4
W05001206,35.4
W05001207,31.1
W05001208,10.1
W05001209,442.4
W05001210,113.4
W05001211,64
W05001212,139.5
W05001213,39.1
W05001214,3348.4
W05001215,1137.5
W05001216,21.7
W05001217,112
W05001218,429.7
W05001219,214.3
W05001220,431.8
W05001221,58
W05001222,243.8
W05001223,18.2
W05001224,125.7
W05001225,158.5
W05001226,4496.3
W05001227,106.2
W05001228,194.3
W05001229,149.4
W05001230,557.3
W05001231,4920
W05001232,4500.3
W05001233,4051.3
W05001234,3614.8
W05001235,387.8
W05001236,457.6
W05001237,2668.1
W05001238,1522
W05001239,446.4
W05001240,248.9
W05001241,219.5
W05001242,848.2
W05001243,799.7
W05001244,232.8
W05001245,600
W05001246,799.2
W05001247,270.3
W05001248,1390.5
W05001249,417.4
W05001250,711.3
W05001251,2067.4
W05001252,3530.4
W05001253,830.1
W05001254,1152.3
W05001255,825.2
W05001256,703.7
W05001257,1333
W05001258,578.6
W05001259,923
W05001260,394.4
W05001261,461.3
W05001262,1904.7
W05001263,651.7
W05001264,953
W05001265,594
W05001266,609.1
W05001267,592
W05001268,313.8
W05001269,506
W05001270,10840.4
W05001271,2287.4
W05001272,3853.8
W05001273,5195.2
W05001274,6509.7
W05001275,2996.1
W05001276,5099
W05001277,4283.8
W05001278,7438
W05001279,4561.4
W05001280,3988.5
W05001281,1109.8
W05001282,3426.8
W05001283,4478
W05001284,3221.6
W05001285,3858.9
W05001286,4504.7
W05001287,314.4
W05001288,3833
W05001289,11239.1
W05001290,1357.6
W05001291,1517.2
W05001292,1788.7
W05001293,5289.3
W05001294,2224.4
W05001295,2908
W05001296,1977.7
W05001297,1819.6
W05001298,101.1
W05001299,74.5
W05001300,2139.1
W05001301,1558.5
W05001302,2627.5
W05001303,41.4
W05001304,76.8
W05001305,14.7
W05001306,47.9
W05001307,547.6
W05001308,198.1
W05001309,34.2
W05001310,794.8
W05001311,59.2
W05001312,25.2
W05001313,29.8
W05001314,63.5
W05001315,45.3
W05001316,27.5
W05001317,9
W05001318,19.1
W05001319,25.9
W05001320,41.8
W05001321,25.4
W05001322,11.4
W05001323,10.2
W05001324,304.1
W05001325,88.9
W05001326,38.1
W05001327,346.1
W05001328,121.7
W05001329,67.8
W05001330,10.4
W05001331,28.2
W05001332,24.1
W05001333,125.4
W05001334,269.1
W05001335,259.7
W05001336,364.2
W05001337,21.3
W05001338,22.2
W05001339,48.6
W05001340,24.7
W05001341,66.9
W05001342,16.5
W05001343,50.5
W05001344,2283.2
W05001345,669.6
W05001346,1271.6
W05001347,3163.5
W05001348,1485.6
W05001349,388.4
W05001350,2733.7
W05001351,1225.5
W05001352,3019.3
W05001353,2347.3
W05001354,2147.9
W05001355,4396.5
W05001356,697.1
W05001357,502.7
W05001358,590.5
W05001359,71.2
W05001360,36.8
W05001361,276
W05001362,336.7
W05001363,3269.4
W05001364,2220.4
W05001365,2671.5
W05001366,1178.3
W05001367,364.3
W05001368,835.6
W05001369,2613.2
W05001370,521.3
W05001371,2318.4
W05001372,2974.9
W05001373,782
W05001374,467.4
W05001375,2320.6
W05001376,1066.8
W05001377,472.9
W05001378,1189.9
W05001379,2575.1
W05001380,5752.4
W05001381,3091.2
W05001382,2009.2
W05001383,3727
W05001384,6057.9
W05001385,152.4
W05001386,418.1
W05001387,1727.9
W05001388,3283.5
W05001389,2770.8
W05001390,1239.4
W05001391,61.6
W05001392,456.3
W05001393,52.7
W05001394,1666
W05001395,394.1
W05001396,358.6
W05001397,95.3
W05001398,46.9
W05001399,4853.2
W05001400,4911.6
W05001401,665.4
W05001402,155.1
W05001403,21.4
W05001404,10.2
W05001405,179.9
W05001406,26.2
W05001407,2611.4
W05001408,707.3
W05001409,1155.1
W05001410,1572.3
W05001411,19.4
W05001412,1626.1
W05001413,360.4
W05001414,1561.4
W05001415,1467
W05001416,1085.6
W05001417,1238.8
W05001418,2336.8
W05001419,150
W05001420,121.9
W05001421,14.4
W05001422,483
W05001423,713.8
W05001424,218.5
W05001425,281.6
W05001426,588.8
W05001427,1616.2
W05001428,1276.9
W05001429,400
W05001430,1917.1
W05001431,9.7
W05001432,8.3
W05001433,92.2
W05001434,23.9
W05001435,90.3
W05001436,15.8
W05001437,40.2
W05001438,49.9
W05001439,30.8
W05001440,29.5
W05001441,268.5
W05001442,827.1
W05001443,946.5
W05001444,552.2
W05001445,3383.8
W05001446,1381.5
W05001447,2020.6
W05001448,1209.5
W05001449,1278.7
W05001450,18
W05001451,405.4
W05001452,118.1
W05001453,33.9
W05001454,70.9
W05001455,40.3
W05001456,156.5
W05001457,20.5
W05001458,35.5
W05001459,87.7
W05001460,19.5
W05001461,328.1
W05001462,2908.4
W05001463,567.8
W05001464,3837.1
W05001465,540.9
W05001466,738.8
W05001467,2997.5
W05001468,3127
W05001469,51.6
W05001470,56.6
W05001471,1684.4
W05001472,181.3
W05001473,1929.7
W05001474,985.3
W05001475,3017.3
W05001476,1461.9
W05001477,1446.3
W05001478,766.7
W05001479,1535.4
W05001480,346.1
W05001481,55.1
W05001482,493.2
W05001483,34.2
W05001484,38.4
W05001485,26.2
W05001486,75.3
W05001487,25.7
W05001488,1236.8
W05001489,532.8
W05001490,43.7
W05001491,22.3
W05001492,260.7
W05001493,73.8
W05001494,39
W05001495,119.2
W05001496,80
W05001497,106.3
W05001498,94.1
W05001499,93.7
W05001500,1347.6
W05001501,107.8
W05001502,37.4
W05001503,1272.1
W05001504,92.1
W05001505,209.6
W05001506,19.2
W05001507,51
W05001508,133.1
W05001509,50.9
W05001510,21.6
W05001511,27.3
W05001512,236.1
W05001513,68.4
W05001514,7.1
W05001515,9
W05001516,807.1
W05001517,2380.5
W05001518,2944.3
W05001519,554
W05001520,25.6
W05001521,7.6
W05001522,258.6
W05001523,85
W05001524,626.9
W05001525,1169
W05001526,108.3
W05001527,1822.8
W05001528,534.9
W05001529,13.6
W05001530,2954.2
W05001531,382.3
W05001532,32.2
W05001533,23.3
W05001534,852.8
W05001535,12.3
W05001536,1708.8
W05001537,36.1
W05001538,542.8
W05001539,173.6
W05001540,52.9
W05001541,21.5
W05001542,3122.4
W05001543,67.3
W05001544,44
W05001545,7.3
W05001546,64.7
W05001547,970.3
W05001548,5.3
W05001549,130.1
W05001550,31.9
W05001551,835.5
W05001552,46.1
W05001553,451.3
W05001554,252.5
W05001555,2681.2
W05001556,22.9
W05001557,105.7
W05001558,255.7
W05001559,245.6
W05001560,900.5
W05001561,45.2
W05001562,8.9
W05001563,76
W05001564,107.6
W05001565,29.6
W05001566,825.5
W05001567,90.1
W05001568,251.5
W05001569,79.7
W05001570,32.4
W05001571,897.4
W05001572,422.8
W05001573,224.6
W05001574,1333.9
W05001575,103
W05001576,1261.9
W05001577,3038.9
W05001578,788.1
W05001579,1885.1
W05001580,1339.4
W05001581,66.7
W05001582,44.9
W05001583,1142.3
W05001584,608.4
W05001585,1940.5
W05001586,571.1
W05001587,1511.4
W05001588,827.2
W05001589,341
W05001590,600.5
W05001591,138.6
W05001592,1136.9
W05001593,879.5
W05001594,566.4
W05001595,211.1
W05001596,2217.8
W05001597,1416.5
W05001598,920.4
W05001599,205.9
W05001600,181.4
W05001601,158
W05001602,96.4
W05001603,2209.6
W05001604,851.9
W05001605,2087.2
W05001606,1820.7
W05001607,159.8
W05001608,327.7
W05001609,539.4
